MATERIAL_NAME,BATCH_NUMBER,PLANT_NAME,TOTAL_UNRESRICTED_STOCK_TON,TOTAL_STOCK_PER_MATERIAL_TON,PERCENTAGE_SHARE,MONTHS_IN_WAREHOUSE,SHELF_LIFE_IN_MONTH,EXPIRED,FIRST_MONTH_APPEAR,EXPIRE_MONTH,LAST_MONTH_SEEN,INVENTORY_STATUS,MONTH_NOTICE
MAT-0019,P7222A,CHINA-WAREHOUSE,388.5,1215.875,31.95,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0019,P7222A,SINGAPORE-WAREHOUSE,125.7,1215.875,10.34,5,7,False,2024-08,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0019,P7777A,CHINA-WAREHOUSE,395.35,1215.875,32.52,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0019,P7777A,SINGAPORE-WAREHOUSE,125.525,1215.875,10.32,5,7,False,2024-08,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0019,P8561A,CHINA-WAREHOUSE,56.5,1215.875,4.65,4,7,False,2024-09,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0019,P8561A,SINGAPORE-WAREHOUSE,124.3,1215.875,10.22,5,7,False,2024-08,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0020,R5690A,CHINA-WAREHOUSE,2.75,297.0,0.93,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0020,S2211A,CHINA-WAREHOUSE,291.5,297.0,98.15,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0020,S8192A,CHINA-WAREHOUSE,2.75,297.0,0.93,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0021,M1570B,SINGAPORE-WAREHOUSE,19.25,198.0,9.72,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M4159C,SINGAPORE-WAREHOUSE,17.875,198.0,9.03,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M4442A,CHINA-WAREHOUSE,24.75,198.0,12.5,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M4442A,SINGAPORE-WAREHOUSE,49.5,198.0,25.0,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M4622C,CHINA-WAREHOUSE,4.125,198.0,2.08,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M6798A,CHINA-WAREHOUSE,20.625,198.0,10.42,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M6798A,SINGAPORE-WAREHOUSE,56.375,198.0,28.47,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0021,M7567A,SINGAPORE-WAREHOUSE,5.5,198.0,2.78,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0022,M6559A,SINGAPORE-WAREHOUSE,89.375,89.375,100.0,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0024,2148A5714,SINGAPORE-WAREHOUSE,268.125,1435.5,18.68,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0024,2358A1313,SINGAPORE-WAREHOUSE,255.75,1435.5,17.82,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0024,4780A2833,SINGAPORE-WAREHOUSE,152.625,1435.5,10.63,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0024,5621A6277,SINGAPORE-WAREHOUSE,115.5,1435.5,8.05,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0024,5765A3467,SINGAPORE-WAREHOUSE,177.375,1435.5,12.36,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0024,5873A2025,SINGAPORE-WAREHOUSE,308.0,1435.5,21.46,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0024,6757A3049,SINGAPORE-WAREHOUSE,158.125,1435.5,11.02,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0025,5642A8593,SINGAPORE-WAREHOUSE,268.125,371.25,72.22,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0025,8530A8966,SINGAPORE-WAREHOUSE,103.125,371.25,27.78,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0027,E2493A,CHINA-WAREHOUSE,396.0,396.0,100.0,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0028,M7457B,SINGAPORE-WAREHOUSE,232.375,246.25,94.37,13,10,True,2023-12,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0028,M9388A,SINGAPORE-WAREHOUSE,13.875,246.25,5.63,13,10,True,2023-12,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0030,3214A4056,SINGAPORE-WAREHOUSE,241.25,443.0,54.46,7,4,True,2024-06,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0030,8990A8637,SINGAPORE-WAREHOUSE,201.75,443.0,45.54,6,4,True,2024-07,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0031,M6061A,SINGAPORE-WAREHOUSE,290.125,371.25,78.15,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0031,M6959A,SINGAPORE-WAREHOUSE,81.125,371.25,21.85,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0032,P2314A,CHINA-WAREHOUSE,1379.6,6293.15,21.92,12,11,True,2024-01,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0032,P2970A,SINGAPORE-WAREHOUSE,581.625,6293.15,9.24,5,11,False,2024-08,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0032,P5363A,CHINA-WAREHOUSE,153.0,6293.15,2.43,1,11,False,2024-12,2025-11-01,2024-12,ยังอยู่,2025-08
MAT-0032,P9634A,CHINA-WAREHOUSE,213.1,6293.15,3.39,5,11,False,2024-08,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0033,H2302A,CHINA-WAREHOUSE,1.375,1163.0,0.12,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H3304B,CHINA-WAREHOUSE,79.75,1163.0,6.86,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H3708B,CHINA-WAREHOUSE,49.5,1163.0,4.26,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H5250B,CHINA-WAREHOUSE,63.25,1163.0,5.44,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H6241B,CHINA-WAREHOUSE,123.75,1163.0,10.64,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H6627A,CHINA-WAREHOUSE,49.5,1163.0,4.26,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H7119A,CHINA-WAREHOUSE,208.975,1163.0,17.97,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H7834A,CHINA-WAREHOUSE,23.375,1163.0,2.01,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H8483A,CHINA-WAREHOUSE,181.5,1163.0,15.61,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H8539A,CHINA-WAREHOUSE,230.9,1163.0,19.85,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H8559A,CHINA-WAREHOUSE,1.375,1163.0,0.12,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H9323A,CHINA-WAREHOUSE,123.625,1163.0,10.63,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H9483B,CHINA-WAREHOUSE,1.375,1163.0,0.12,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0033,H9775A,CHINA-WAREHOUSE,24.75,1163.0,2.13,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0034,M1386B,SINGAPORE-WAREHOUSE,71.5,136.5,52.38,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0034,M7320B,SINGAPORE-WAREHOUSE,65.0,136.5,47.62,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0035,1514F1926A1408,CHINA-WAREHOUSE,583.05,14990.975,3.89,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0035,3369K6277A7051,CHINA-WAREHOUSE,933.975,14990.975,6.23,10,6,True,2024-03,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0035,3687F9398A6057,CHINA-WAREHOUSE,625.55,14990.975,4.17,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0035,3860F8878A4815,CHINA-WAREHOUSE,801.275,14990.975,5.35,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0035,5047K2132A3772,CHINA-WAREHOUSE,673.425,14990.975,4.49,10,6,True,2024-03,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0035,5228F1995A5122,CHINA-WAREHOUSE,835.475,14990.975,5.57,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0035,7299K3565A2786,CHINA-WAREHOUSE,952.475,14990.975,6.35,10,6,True,2024-03,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0035,7553F2422A8237,SINGAPORE-WAREHOUSE,1028.55,14990.975,6.86,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0035,7958K1475A9245,CHINA-WAREHOUSE,893.525,14990.975,5.96,10,6,True,2024-03,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0035,8036K6514A2968,CHINA-WAREHOUSE,878.425,14990.975,5.86,10,6,True,2024-03,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0035,9829F1238A5249,CHINA-WAREHOUSE,672.025,14990.975,4.48,11,6,True,2024-02,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0037,1206A6460,SINGAPORE-WAREHOUSE,126.5,6427.6,1.97,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,1408A5790,SINGAPORE-WAREHOUSE,60.5,6427.6,0.94,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,2159A3512,SINGAPORE-WAREHOUSE,140.25,6427.6,2.18,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,2449A3420,SINGAPORE-WAREHOUSE,148.5,6427.6,2.31,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,2592A2860,SINGAPORE-WAREHOUSE,143.0,6427.6,2.22,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,2740A3543,SINGAPORE-WAREHOUSE,68.75,6427.6,1.07,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,3234A7056,SINGAPORE-WAREHOUSE,67.375,6427.6,1.05,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,3311A3283,SINGAPORE-WAREHOUSE,33.0,6427.6,0.51,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,3746A3517,SINGAPORE-WAREHOUSE,173.25,6427.6,2.7,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,4089A6244,SINGAPORE-WAREHOUSE,41.25,6427.6,0.64,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,4203A9100,SINGAPORE-WAREHOUSE,74.25,6427.6,1.16,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,4279A4518,SINGAPORE-WAREHOUSE,176.0,6427.6,2.74,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,4791A3072,SINGAPORE-WAREHOUSE,56.375,6427.6,0.88,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,5019A6641,CHINA-WAREHOUSE,187.0,6427.6,2.91,8,3,True,2024-05,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0037,5121A7639,SINGAPORE-WAREHOUSE,151.25,6427.6,2.35,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,5124A6119,SINGAPORE-WAREHOUSE,70.125,6427.6,1.09,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,5638A3863,SINGAPORE-WAREHOUSE,78.375,6427.6,1.22,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,6028A5477,SINGAPORE-WAREHOUSE,155.375,6427.6,2.42,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,6222A6013,SINGAPORE-WAREHOUSE,165.0,6427.6,2.57,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,6279A9485,SINGAPORE-WAREHOUSE,138.875,6427.6,2.16,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,6443A9423,SINGAPORE-WAREHOUSE,30.25,6427.6,0.47,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,7388A1727,SINGAPORE-WAREHOUSE,154.0,6427.6,2.4,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,7478A6908,SINGAPORE-WAREHOUSE,57.75,6427.6,0.9,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,7773A6105,SINGAPORE-WAREHOUSE,181.5,6427.6,2.82,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0037,8117A1940,CHINA-WAREHOUSE,72.875,6427.6,1.13,9,3,True,2024-04,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0037,8184A5004,CHINA-WAREHOUSE,148.5,6427.6,2.31,9,3,True,2024-04,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0037,8394A2951,SINGAPORE-WAREHOUSE,74.25,6427.6,1.16,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,8700A1974,SINGAPORE-WAREHOUSE,19.25,6427.6,0.3,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,8734A2245,SINGAPORE-WAREHOUSE,148.5,6427.6,2.31,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,8927A3240,SINGAPORE-WAREHOUSE,26.125,6427.6,0.41,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,9051A7700,SINGAPORE-WAREHOUSE,68.75,6427.6,1.07,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,9054A3009,SINGAPORE-WAREHOUSE,79.75,6427.6,1.24,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,9337A8425,SINGAPORE-WAREHOUSE,60.5,6427.6,0.94,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,9402A9297,SINGAPORE-WAREHOUSE,71.5,6427.6,1.11,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0037,9695A3621,SINGAPORE-WAREHOUSE,108.625,6427.6,1.69,3,3,False,2024-10,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0037,9771A9868,SINGAPORE-WAREHOUSE,49.5,6427.6,0.77,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0038,S2309A,CHINA-WAREHOUSE,8.25,214.35,3.85,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0038,S8935A,CHINA-WAREHOUSE,206.1,214.35,96.15,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0039,4618A9748,SINGAPORE-WAREHOUSE,250.25,250.25,100.0,13,7,True,2023-12,2024-07-01,2024-12,ยังอยู่,2024-04
MAT-0040,M4907A,CHINA-WAREHOUSE,297.0,2424.175,12.25,4,3,True,2024-09,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0040,M4907A,SINGAPORE-WAREHOUSE,1731.175,2424.175,71.41,4,3,True,2024-09,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0040,M5753A,SINGAPORE-WAREHOUSE,222.75,2424.175,9.19,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0040,M9183A,SINGAPORE-WAREHOUSE,173.25,2424.175,7.15,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0042,S2124A,CHINA-WAREHOUSE,99.0,1105.6,8.95,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0043,E9707A,SINGAPORE-WAREHOUSE,121.625,121.625,100.0,5,11,False,2024-08,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0044,4041B5679,SINGAPORE-WAREHOUSE,345.85,3370.7,10.26,9,6,True,2024-04,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0044,4155B5321,SINGAPORE-WAREHOUSE,107.25,3370.7,3.18,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0044,4567B8474,SINGAPORE-WAREHOUSE,272.25,3370.7,8.08,9,6,True,2024-04,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0044,5530B9873,SINGAPORE-WAREHOUSE,198.0,3370.7,5.87,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0044,5981B5085,SINGAPORE-WAREHOUSE,321.75,3370.7,9.55,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0044,6001B9542,SINGAPORE-WAREHOUSE,173.25,3370.7,5.14,9,6,True,2024-04,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0044,8292B3095,SINGAPORE-WAREHOUSE,280.5,3370.7,8.32,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0044,9228B4802,SINGAPORE-WAREHOUSE,404.25,3370.7,11.99,8,6,True,2024-05,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0044,9335B3716,SINGAPORE-WAREHOUSE,8.25,3370.7,0.24,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0044,9653B8637,SINGAPORE-WAREHOUSE,321.75,3370.7,9.55,9,6,True,2024-04,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0044,9767C9840,SINGAPORE-WAREHOUSE,181.35,3370.7,5.38,6,6,False,2024-07,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0045,SCRAP,CHINA-WAREHOUSE,2.301,2.826,81.42,13,10,True,2023-12,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0046,1184,SINGAPORE-WAREHOUSE,24.75,11643.675,0.21,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,1443,CHINA-WAREHOUSE,71.5,11643.675,0.61,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,1800,CHINA-WAREHOUSE,103.95,11643.675,0.89,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0046,1986,CHINA-WAREHOUSE,662.275,11643.675,5.69,12,5,True,2024-01,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0046,2118,CHINA-WAREHOUSE,350.625,11643.675,3.01,5,5,False,2024-07,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0046,2401,CHINA-WAREHOUSE,1.5,11643.675,0.01,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,2491,CHINA-WAREHOUSE,144.375,11643.675,1.24,5,5,False,2024-07,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0046,2723,CHINA-WAREHOUSE,2.75,11643.675,0.02,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,2723,SINGAPORE-WAREHOUSE,49.5,11643.675,0.43,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,2950,CHINA-WAREHOUSE,216.0,11643.675,1.86,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,3004,CHINA-WAREHOUSE,226.875,11643.675,1.95,5,5,False,2024-07,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0046,3209,CHINA-WAREHOUSE,96.25,11643.675,0.83,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,4258,CHINA-WAREHOUSE,107.775,11643.675,0.93,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,4709,CHINA-WAREHOUSE,49.5,11643.675,0.43,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,4876,CHINA-WAREHOUSE,77.0,11643.675,0.66,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,4876,SINGAPORE-WAREHOUSE,24.85,11643.675,0.21,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,4934,CHINA-WAREHOUSE,187.05,11643.675,1.61,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,5240,CHINA-WAREHOUSE,396.0,11643.675,3.4,9,5,True,2024-04,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0046,5946,CHINA-WAREHOUSE,73.9,11643.675,0.63,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,5966,SINGAPORE-WAREHOUSE,24.75,11643.675,0.21,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,6061,SINGAPORE-WAREHOUSE,114.125,11643.675,0.98,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,6327,CHINA-WAREHOUSE,100.5,11643.675,0.86,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0046,6591,CHINA-WAREHOUSE,49.025,11643.675,0.42,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,6837,SINGAPORE-WAREHOUSE,26.125,11643.675,0.22,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,7016,SINGAPORE-WAREHOUSE,24.75,11643.675,0.21,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,7118,SINGAPORE-WAREHOUSE,23.375,11643.675,0.2,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,7707,CHINA-WAREHOUSE,145.8,11643.675,1.25,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,7950,CHINA-WAREHOUSE,98.9,11643.675,0.85,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,7950,SINGAPORE-WAREHOUSE,49.5,11643.675,0.43,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0046,8094,CHINA-WAREHOUSE,1.5,11643.675,0.01,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,8428,CHINA-WAREHOUSE,70.125,11643.675,0.6,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0046,8565,CHINA-WAREHOUSE,257.125,11643.675,2.21,5,5,False,2024-07,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0046,8768,SINGAPORE-WAREHOUSE,7.375,11643.675,0.06,13,5,True,2023-12,2024-05-01,2024-12,ยังอยู่,2024-02
MAT-0046,8800,CHINA-WAREHOUSE,444.675,11643.675,3.82,9,5,True,2024-04,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0046,8885,SINGAPORE-WAREHOUSE,74.25,11643.675,0.64,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,9898,CHINA-WAREHOUSE,24.65,11643.675,0.21,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0046,9978,CHINA-WAREHOUSE,247.5,11643.675,2.13,5,5,False,2024-07,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0047,1010A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,1030A,CHINA-WAREHOUSE,8.75,5468.9,0.16,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,1332A,CHINA-WAREHOUSE,77.15,5468.9,1.41,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0047,1686A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,2518A,CHINA-WAREHOUSE,97.5,5468.9,1.78,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,3840A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,5877A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,6580A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,7318A,CHINA-WAREHOUSE,83.75,5468.9,1.53,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,8314A,CHINA-WAREHOUSE,6.25,5468.9,0.11,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,8671A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,8755A,CHINA-WAREHOUSE,52.5,5468.9,0.96,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,9250A,CHINA-WAREHOUSE,1.25,5468.9,0.02,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,9343A,CHINA-WAREHOUSE,50.0,5468.9,0.91,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0047,9668A,CHINA-WAREHOUSE,52.5,5468.9,0.96,2,3,False,2024-11,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0049,S9549A,CHINA-WAREHOUSE,498.225,3139.225,15.87,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0050,S2115A,SINGAPORE-WAREHOUSE,1544.95,3503.75,44.09,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0051,1432,SINGAPORE-WAREHOUSE,2.475,9913.375,0.02,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0051,1462,SINGAPORE-WAREHOUSE,1.2,9913.375,0.01,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0051,1729,SINGAPORE-WAREHOUSE,2.5,9913.375,0.03,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0051,1744,SINGAPORE-WAREHOUSE,2.5,9913.375,0.03,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
