DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_KT_OUTBOUND
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00101,0.009
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00102,0.006
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.01475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.01735
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.01075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,0.008150000000000001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00103,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00104,0.0225
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00095,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,0.00825
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,0.00025
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,0.00025
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00090,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00101,0.0015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00102,0.0015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00102,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00090,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00043,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00107,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00108,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00109,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00110,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00111,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00045,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0396,CST-00112,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00113,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00114,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00086,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,0.0015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00117,0.0015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,0.0181
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,0.00128
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,0.00043
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00118,0.00045
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,0.00123
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,0.00065
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,8e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,0.00093
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00084,0.005
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0259,CST-00119,0.01
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00025,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,0.00138
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00121,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,0.0074
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00122,0.009
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00123,0.0045
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,0.00683
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00093,0.01925
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,0.011
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,0.0013
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,0.001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,0.00138
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,0.00183
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00093,0.01375
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0326,CST-00124,0.01375
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0326,CST-00124,0.011
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00118,0.00015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,0.00093
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,0.011
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,0.00045
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00025,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00123,0.021
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00127,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00092,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00092,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00023,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00006,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00006,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00003,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00134,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00028,0.005
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,0.01768
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,0.00708
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,0.0225
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00135,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00025,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,0.00125
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,0.00075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,0.00073
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00136,0.00015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00137,0.0045
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,0.0001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00136,0.00135
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00066,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00034,0.0225
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,0.00683
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,0.00275
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,0.0055
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,0.0001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,0.019149999999999997
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,0.017929999999999998
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,0.022
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.00275
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,8e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,0.021929999999999998
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00066,0.009
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00117,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00039,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00039,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00140,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00141,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00143,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00145,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00043,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0054,CST-00150,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00151,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00151,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00020,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00010,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00152,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00035,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00075,0.009
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,0.008400000000000001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,0.0006
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00154,0.006
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00155,0.006
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00156,0.0055
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00156,0.009630000000000001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,0.022
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,0.00275
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,0.00425
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00157,0.00068
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,0.0012
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,0.01238
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,0.01238
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00080,2.9999999999999997e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00159,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00028,0.003
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,0.00088
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00080,0.0005
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,0.0006
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,0.00033
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,0.0001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00025,2.9999999999999997e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00025,2.9999999999999997e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00160,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.0208
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.01365
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.0208
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.0208
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.00715
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,0.0208
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00162,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00162,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00162,0.0015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00163,0.0075
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00164,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00163,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.0182
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.00845
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.0208
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.018850000000000002
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.00195
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.0208
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.01235
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00165,0.0026
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00166,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.00825
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00024,0.00138
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00167,0.009630000000000001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00167,0.015130000000000001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00155,0.0028799999999999997
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00159,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00157,0.0007
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,0.01508
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,0.009630000000000001
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,5e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0148,CST-00049,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00080,2.9999999999999997e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00080,0.0005
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00080,0.00053
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00080,0.0002
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00080,0.00825
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00080,0.0008
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00080,0.00028000000000000003
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00155,0.00013000000000000002
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00155,0.0225
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00164,0.006
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00024,0.00615
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,2.9999999999999997e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00024,0.0165
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00140,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00140,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00168,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00087,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00039,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00037,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00003,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,0.0255
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00056,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00056,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00169,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0236,CST-00121,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,0.02475
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00170,0.0003
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,2.9999999999999997e-05
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00171,0.0105
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,0.00047999999999999996
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00027,0.00275
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00125,0.00015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00172,0.00275
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00173,0.0135
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00174,0.021
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00045,0.018
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00053,0.00047999999999999996
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00053,0.00103
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00175,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00176,0.015
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,0.0225
2024-01-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.0001
